ID,CREDITSTATUS,GENDER,OWNCAR,OWNPROPERTY,CHILDRENCOUNT,INCOMETOTAL,INCOMETYPE,EDUCATIONLEVEL,MARITALSTATUS,HOUSINGTYPE,MOBILE,EMAIL,OCCUPATION,FAMSIZE
5046238,C,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046246,X,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046248,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046250,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046251,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046254,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046257,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046260,X,F,N,Y,0,157500,State servant,Secondary / secondary special,Married,House / apartment,1,0,,2
5046261,C,F,N,Y,0,333000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5046286,C,F,Y,Y,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5046288,X,F,Y,Y,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5046299,0,F,Y,Y,1,72000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
5046301,0,M,Y,Y,0,540000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5046309,0,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046310,0,M,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Managers,1
5046314,C,M,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5046316,0,M,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5046318,X,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2
5046325,C,F,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Low-skill Laborers,3
5046326,0,F,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Low-skill Laborers,3
5046327,C,F,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Low-skill Laborers,3
5046333,0,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5046335,0,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2
5046347,0,M,N,Y,1,180000,Working,Lower secondary,Married,House / apartment,1,0,,3
5046349,X,M,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
5046350,X,M,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
5046367,C,F,N,Y,0,279000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046368,0,F,N,Y,0,279000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046370,C,F,N,Y,0,120150,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Security staff,1
5046372,C,F,N,Y,0,120150,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Security staff,1
5046381,0,F,N,N,0,180000,Working,Incomplete higher,Married,House / apartment,1,0,Laborers,2
5046382,0,F,N,N,0,180000,Working,Incomplete higher,Married,House / apartment,1,0,Laborers,2
5046394,X,F,N,Y,0,117000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5046399,C,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5046415,0,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,,2
5046416,0,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,,2
5046418,X,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,,2
5046419,0,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,,2
5046420,0,F,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046432,0,F,N,Y,1,157500,Commercial associate,Higher education,Married,House / apartment,1,0,Laborers,3
5046445,C,F,N,N,0,67500,Working,Secondary / secondary special,Married,With parents,1,0,Cleaning staff,2
5046446,C,F,N,N,0,67500,Working,Secondary / secondary special,Married,With parents,1,0,Cleaning staff,2
5046448,X,M,Y,N,1,405000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3
5046449,X,M,Y,N,1,405000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3
5046450,0,M,Y,N,1,405000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3
5046452,X,M,Y,N,1,405000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3
5046459,C,F,N,Y,0,45000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5046478,C,F,N,Y,0,216000,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5046491,X,M,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1
5046492,X,M,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1
5046500,C,F,N,Y,0,256500,Commercial associate,Higher education,Separated,House / apartment,1,0,Managers,1
5046506,C,F,N,Y,0,256500,Commercial associate,Higher education,Separated,House / apartment,1,0,Managers,1
5046508,X,F,N,Y,0,256500,Commercial associate,Higher education,Separated,House / apartment,1,0,Managers,1
5046510,C,M,N,Y,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Drivers,3
5046540,C,M,Y,Y,1,373500,State servant,Higher education,Married,Office apartment,1,0,Core staff,3
5046542,0,M,Y,Y,1,373500,State servant,Higher education,Married,Office apartment,1,0,Core staff,3
5046550,C,F,N,Y,0,90000,Working,Higher education,Separated,House / apartment,1,0,Laborers,1
5046551,C,F,N,Y,0,90000,Working,Higher education,Separated,House / apartment,1,0,Laborers,1
5046553,C,F,N,Y,0,90000,Working,Higher education,Separated,House / apartment,1,0,Laborers,1
5046555,C,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,1,0,Laborers,2
5046556,C,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,1,0,Laborers,2
5046559,C,F,Y,Y,0,256500,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Accountants,2
5046560,C,F,Y,Y,0,256500,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Accountants,2
5046562,X,M,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5046566,0,M,N,N,1,337500,Commercial associate,Higher education,Married,House / apartment,1,1,Managers,3
5047637,0,F,N,Y,3,202500,State servant,Higher education,Married,House / apartment,1,0,Core staff,5
5047654,X,F,Y,N,1,162000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,2
5047662,X,F,N,Y,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Accountants,3
5047666,0,F,N,Y,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Accountants,3
5047669,0,F,N,N,1,180000,State servant,Higher education,Married,House / apartment,1,1,Core staff,3
5047679,0,M,Y,Y,0,135000,Working,Higher education,Married,House / apartment,1,0,Sales staff,2
5047681,X,M,Y,Y,0,135000,Working,Higher education,Married,House / apartment,1,0,Sales staff,2
5047689,C,F,N,Y,0,99000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Accountants,2
5047692,0,M,Y,Y,0,157500,Working,Higher education,Married,House / apartment,1,0,Laborers,2
5047696,C,F,N,N,0,202500,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Sales staff,2
5047723,C,F,N,N,0,85500,Working,Higher education,Married,House / apartment,1,0,Accountants,2
5047730,0,F,N,Y,1,112500,State servant,Incomplete higher,Married,House / apartment,1,0,Accountants,3
5047734,X,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5047735,X,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5047736,0,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5047762,C,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2
5047770,C,M,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5047790,X,F,Y,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,1,0,,2
5047795,0,F,Y,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,1,0,,2
5047805,0,M,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1
5047808,C,F,Y,N,0,103500,Working,Higher education,Married,House / apartment,1,0,Sales staff,2
5047812,C,F,Y,N,0,103500,Working,Higher education,Married,House / apartment,1,0,Sales staff,2
5047818,C,F,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5047827,C,F,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5047840,C,M,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5047862,X,M,Y,Y,1,292500,Commercial associate,Higher education,Married,House / apartment,1,0,,3
5047868,C,M,Y,Y,1,292500,Commercial associate,Higher education,Married,House / apartment,1,0,,3
5047869,C,M,Y,Y,1,292500,Commercial associate,Higher education,Married,House / apartment,1,0,,3
5047899,C,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5047905,C,F,N,Y,2,202500,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Laborers,4
5047920,C,F,N,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5047926,C,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2
5047928,0,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2
5047932,0,M,Y,N,0,292500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1
5047954,C,M,N,N,0,146250,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,Laborers,1
5047964,C,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5047968,C,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5047969,C,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5047980,C,F,N,N,0,180000,Working,Secondary / secondary special,Widow,Municipal apartment,1,0,Cleaning staff,1
5047981,C,F,N,N,0,180000,Working,Secondary / secondary special,Widow,Municipal apartment,1,0,Cleaning staff,1
5047987,C,F,N,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5047990,C,F,N,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5048000,X,F,N,N,0,162000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5048001,0,F,N,N,0,162000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5048016,X,M,Y,Y,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,4
5048021,X,M,Y,Y,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,4
5048032,X,M,Y,Y,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,4
5048033,C,M,Y,Y,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,4
5048044,C,F,N,Y,0,121500,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Accountants,2
5048055,X,F,Y,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5048060,X,M,N,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,1,0,Laborers,2
5048064,C,F,N,Y,0,193500,Working,Higher education,Single / not married,House / apartment,1,0,Laborers,1
5048071,0,F,N,Y,0,193500,Working,Higher education,Single / not married,House / apartment,1,0,Laborers,1
5048072,0,F,N,Y,0,193500,Working,Higher education,Single / not married,House / apartment,1,0,Laborers,1
5048074,0,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,1,0,Core staff,1
5048076,C,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,1,0,Core staff,1
5048093,C,M,Y,Y,3,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,5
5048100,C,F,N,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5048101,C,F,Y,Y,1,157500,Working,Lower secondary,Married,House / apartment,1,0,Sales staff,3
5048107,0,F,Y,Y,1,157500,Working,Lower secondary,Married,House / apartment,1,0,Sales staff,3
5048119,C,M,Y,Y,2,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,4
5048122,C,M,Y,Y,2,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,4
5048139,C,F,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5048141,C,F,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5048150,0,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5048155,0,F,N,Y,2,121500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,4
5048177,C,M,Y,N,0,148500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
5048178,0,M,Y,N,0,148500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
5048179,0,M,Y,N,0,148500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
5048188,C,M,Y,Y,0,247500,State servant,Higher education,Single / not married,House / apartment,1,0,High skill tech staff,1
5048194,C,M,Y,Y,0,247500,State servant,Higher education,Single / not married,House / apartment,1,0,High skill tech staff,1
5048197,X,M,Y,Y,0,247500,State servant,Higher education,Single / not married,House / apartment,1,0,High skill tech staff,1
5048198,0,M,Y,Y,0,247500,State servant,Higher education,Single / not married,House / apartment,1,0,High skill tech staff,1
5048203,0,F,Y,Y,0,225000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5048204,0,F,Y,Y,0,225000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5048216,0,M,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5048218,C,M,N,Y,0,90000,Working,Secondary / secondary special,Separated,Rented apartment,1,0,Laborers,1
5048219,C,M,N,Y,0,90000,Working,Secondary / secondary special,Separated,Rented apartment,1,0,Laborers,1
5048235,0,F,Y,Y,0,144000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5048238,C,F,Y,Y,0,144000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5048239,0,F,Y,Y,0,144000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5048241,C,F,Y,Y,0,144000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5048245,C,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5048246,C,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5048248,C,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5048249,C,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5048257,C,F,N,Y,0,450000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5048258,C,F,N,Y,0,450000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
